14089	2	9943	86	0
15766	2	9943	86	0
15285	2	9943	86	0
12368	2	9943	86	0
6592	2	9943	86	0
13983	17	13827	86	0
13983	17	2277	86	0
13983	17	12720	86	0
13983	5	15900	86	0
9796	1	2576	86	0
9796	1	2576	86	0
4610	2	2576	86	0
4610	2	2576	86	0
4610	18	9293	86	0
19900	18	9293	86	0
17153	18	3123	86	0
10782	18	2280	86	0
17153	18	17153	86	0
17153	18	4940	86	0
17153	18	17153	86	0
1447	17	5961	87	0
1447	21	653	87	0
1447	15	5961	87	0
1447	15	10136	87	0
653	21	1447	87	0
19880	18	9123	87	0
15200	18	2767	87	0
5196	7	2767	87	0
13156	18	13156	87	0
15200	7	8666	87	0
15200	7	13014	87	0
2561	18	13767	87	0
2561	15	13014	87	0
15185	5	16331	87	0
12256	1	9308	87	0
10532	5	16331	87	0
12256	7	10532	87	0
17007	18	15185	87	0
17007	18	10397	87	0
4620	17	15185	87	0
8143	2	18766	88	0
8143	2	7976	88	0
8143	2	5642	88	0
545	18	15525	88	0
545	18	545	88	0
5959	18	5959	88	0
545	18	5959	88	0
5959	18	545	88	0
545	18	545	88	0
545	18	545	88	0
545	18	5959	88	0
11207	13	6888	89	0
6888	18	6888	89	0
11207	15	8309	89	0
11207	15	6888	89	0
11207	15	6888	89	0
11207	15	8309	89	0
11207	15	9209	89	0
12823	18	11207	89	0
7409	18	11207	89	0
15759	18	11207	89	0
7405	21	7237	89	0
7405	21	5630	89	0
7405	21	11207	89	0
7405	21	16190	89	0
7405	21	16190	89	0
7405	21	16190	89	0
4423	9	5630	89	0
11207	9	5630	89	0
7405	9	5630	89	0
1420	9	5630	89	0
19858	9	5630	89	0
2967	19	19655	89	0
4060	15	5630	89	0
10485	17	10485	89	0
9333	17	9333	89	0
16957	17	16957	89	0
2967	17	2967	89	0
4375	17	4375	89	0
9251	17	9251	89	0
11207	9	5630	89	0
7405	9	5630	89	0
346	9	5630	89	0
3870	9	5630	89	0
2346	9	5630	89	0
651	9	5630	89	0
9163	9	5630	89	0
4423	9	5630	89	0
19858	9	5630	89	0
1420	9	5630	89	0
4304	19	5725	89	0
4795	19	5725	89	0
13014	21	651	89	0
13014	21	3870	89	0
13014	21	9163	89	0
13014	21	5898	89	0
13014	21	1482	89	0
13014	21	346	89	0
13014	21	3870	89	0
13014	21	1420	89	0
9329	15	19439	89	0
10158	18	13167	89	0
16328	9	10158	89	0
16328	9	13018	89	0
16328	9	13018	89	0
16328	9	545	89	0
16328	9	15565	89	0
16328	9	14884	89	0
16328	9	19439	89	0
16328	9	12685	89	0
12076	19	4466	89	0
15089	17	12321	89	0
2767	5	8309	89	0
2767	22	8309	89	0
13018	18	7290	89	0
16328	18	16328	89	0
10158	18	10158	89	0
13018	18	7290	89	0
13384	2	13384	89	0
12998	5	15900	89	0
12998	15	12998	89	0
12998	7	13029	89	0
12998	1	12998	89	0
18166	23	12998	89	0
8701	9	3612	89	0
8701	9	3612	89	0
8701	9	3612	89	0
8701	15	15548	89	0
8701	2	15548	89	0
8701	19	571	89	0
8701	2	7372	89	0
8701	9	16985	89	0
8701	7	12040	89	0
9402	9	12370	89	0
9402	9	12370	89	0
15759	17	651	89	0
8999	17	651	89	0
19068	17	651	89	0
16650	15	4023	89	0
15759	22	19068	89	0
8999	22	19068	89	0
19068	22	19068	89	0
651	21	15565	89	0
651	21	15565	89	0
651	21	17798	89	0
5045	15	3197	89	0
3197	18	5045	89	0
745	17	16619	89	0
5045	13	3197	89	0
5045	17	3197	89	0
745	9	10238	89	0
19419	13	2522	89	0
19419	13	2522	89	0
19419	13	2522	89	0
745	17	4459	89	0
10238	7	16619	89	0
13748	22	6992	89	0
6429	22	18491	89	0
15376	22	18491	89	0
9980	22	18491	89	0
6410	22	18491	89	0
2604	7	3621	89	0
7223	7	7223	89	0
5289	18	5289	89	0
13384	17	5526	89	0
13384	17	5526	89	0
1650	23	1650	89	0
1650	23	1650	89	0
1650	23	13384	89	0
1650	23	13384	89	0
5289	9	7868	89	0
7868	9	7868	89	0
7868	9	7868	89	0
7868	9	7868	89	0
7868	9	7868	89	0
7868	9	7868	89	0
7868	17	13384	89	0
5289	18	7868	89	0
13384	15	7868	89	0
5289	22	7868	89	0
13384	9	13384	89	0
13384	15	7868	89	0
5289	23	13384	89	0
18166	21	13384	89	0
1801	5	9819	90	0
3779	15	9819	90	0
19951	18	17249	90	0
16161	12	4814	90	0
16161	18	4814	90	0
4814	7	16161	90	0
18234	21	16161	90	0
18234	21	16161	90	0
4475	21	16161	90	0
4475	21	16161	90	0
14155	7	7267	90	0
14155	22	7267	90	0
11084	7	16344	90	0
16218	7	16344	90	0
19581	18	16344	90	0
19128	2	14155	90	0
19128	17	651	90	0
14155	22	7267	90	0
19581	5	2157	90	0
5034	5	2157	90	0
4067	18	3473	90	0
3473	15	14717	90	0
14717	17	14717	90	0
3473	2	5152	90	0
4067	17	14155	90	0
14155	17	12720	90	0
14155	17	1835	90	0
10056	7	14155	90	0
9223	18	9223	90	0
9223	17	9223	90	0
5152	7	14155	90	0
5152	18	8604	90	0
12654	18	12654	90	0
1835	17	14674	90	0
1835	17	14674	90	0
9223	22	10882	90	0
1835	17	10882	90	0
8768	5	7861	90	0
8768	5	7290	90	0
8768	5	7976	90	0
8768	5	1137	90	0
8768	5	6055	90	0
8768	5	17034	90	0
8768	5	12076	90	0
17490	18	15200	90	0
15648	18	15200	90	0
17490	18	15200	90	0
4991	18	15200	90	0
7915	18	7915	90	0
4991	17	15200	90	0
13551	21	13014	90	0
4991	21	13014	90	0
18845	18	15200	90	0
6286	18	15200	90	0
6286	18	15200	90	0
10299	18	15200	90	0
17490	18	15200	90	0
12123	17	15200	90	0
15648	18	13014	90	0
12328	18	13014	90	0
1801	5	6881	91	0
6881	5	6881	91	0
3779	1	6881	91	0
4955	7	4955	91	0
6881	7	1801	91	0
6881	7	19920	91	0
7752	17	14005	91	0
7752	13	18621	91	0
15526	2	2525	91	0
17177	18	16107	91	0
7752	13	2525	91	0
1943	17	12545	91	0
1943	22	13014	91	0
7786	15	7786	91	0
7786	15	7786	91	0
7786	15	7786	91	0
7752	15	18621	91	0
7786	15	7786	91	0
14785	18	14785	91	0
10143	21	17177	91	0
1943	18	13014	91	0
17177	18	13014	91	0
14155	2	17177	91	0
6468	13	2525	91	0
5953	15	6468	91	0
15759	15	14981	91	0
4132	15	12691	91	0
18626	15	14981	91	0
15759	18	3727	91	0
4683	18	3727	91	0
4683	18	3727	91	0
4683	18	3727	91	0
4132	18	15759	91	0
15759	15	18626	91	0
18626	13	12691	91	0
18626	13	12691	91	0
14314	18	3727	91	0
3727	15	14981	91	0
3727	15	8524	91	0
4131	18	4131	91	0
15759	2	13817	91	0
15759	15	14981	91	0
15759	23	18626	91	0
16264	2	17883	91	0
17883	18	747	91	0
17883	12	747	91	0
2021	9	11390	91	0
7230	5	18815	91	0
16067	18	7230	91	0
16067	7	747	91	0
16264	2	2021	91	0
9796	15	18815	91	0
13014	7	10865	91	0
13014	7	2368	91	0
13014	21	1591	91	0
14831	22	13014	91	0
13014	7	14831	91	0
2848	15	7557	91	0
2848	17	655	91	0
15317	18	4859	91	0
2848	15	7333	91	0
4859	15	18282	91	0
4859	5	2848	91	0
2848	17	5852	91	0
2848	15	17591	91	0
2848	23	8524	91	0
7052	18	2848	91	0
4859	17	10829	91	0
16602	18	16602	91	0
14226	7	16344	91	0
16074	7	16074	91	0
16074	19	12185	91	0
6083	23	14226	91	0
4939	19	16344	91	0
4939	13	16247	91	0
12935	5	12935	91	0
12935	18	12935	91	0
13289	19	14226	91	0
18779	23	12935	91	0
13788	18	13788	91	0
2693	18	6004	91	0
1401	18	3120	91	0
10606	18	10606	91	0
12027	18	17883	91	0
7136	18	17883	91	0
849	18	17883	91	0
6637	18	17883	91	0
1933	18	17883	91	0
5824	18	5824	91	0
17238	18	12027	91	0
2013	18	6637	91	0
15857	18	17883	91	0
10606	18	10606	91	0
17883	18	6004	91	0
10606	18	6004	91	0
12903	18	6004	91	0
3120	18	6004	91	0
10606	18	6004	91	0
17883	18	6004	91	0
5824	18	6004	91	0
12903	18	6004	91	0
3120	18	6004	91	0
2174	17	346	92	0
262	17	262	92	0
3851	18	14155	92	0
262	21	3870	92	0
19854	17	3423	92	0
19854	19	12886	92	0
19854	19	12888	92	0
7405	15	7098	92	0
13576	15	7098	92	0
3870	15	7098	92	0
10302	7	10302	92	0
12306	15	7070	92	0
12306	12	12888	92	0
12306	19	10933	92	0
12306	15	18380	92	0
16718	5	12033	92	0
7976	5	12033	92	0
7861	5	12033	92	0
7290	5	12033	92	0
8768	5	12033	92	0
2537	1	855	92	0
7202	19	15441	92	0
7202	19	18194	92	0
7202	19	7202	92	0
7202	19	2840	92	0
7202	19	18194	92	0
1479	5	7711	92	0
1479	5	6644	92	0
13371	19	10829	92	0
1949	1	15249	92	0
10829	17	1479	92	0
17783	17	1835	92	0
18590	0	14789	92	0
18590	0	17072	92	0
18590	0	1689	92	0
18590	0	12592	92	0
18590	0	9123	92	0
18590	0	2261	92	0
18590	0	12685	92	0
18590	0	9329	92	0
18590	0	17644	92	0
18590	0	5461	92	0
18590	0	17090	92	0
16820	0	12867	92	0
16820	0	18590	92	0
16820	0	35	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
16820	0	18590	92	0
17005	18	17005	92	0
17005	18	17783	92	0
8203	18	17783	92	0
7926	2	13787	93	0
14166	2	13787	93	0
1137	2	13787	93	0
9329	2	13787	93	0
13867	15	13867	93	0
13867	7	7584	93	0
13867	18	15416	93	0
15184	18	16171	94	0
19333	21	19333	94	0
16146	9	8803	94	0
2013	18	6637	94	0
15857	18	17883	94	0
13788	18	13788	94	0
13891	18	13891	94	0
9688	18	1933	94	0
17238	18	17883	94	0
1401	18	3120	94	0
9688	18	6004	94	0
10606	18	10606	94	0
12903	18	12903	94	0
13055	18	14831	94	0
13055	18	13055	94	0
13055	18	13055	94	0
13788	18	13788	94	0
2693	18	6004	94	0
15663	22	15663	95	0
5247	19	13912	95	0
5247	15	4736	95	0
5247	15	2690	95	0
5247	12	9758	95	0
5247	7	2802	95	0
13384	9	13384	95	0
5289	23	13384	95	0
18166	7	13384	95	0
5289	9	3360	95	0
5289	9	3360	95	0
5289	9	3360	95	0
13384	9	7868	95	0
13384	2	13384	95	0
5289	23	5289	95	0
8818	17	2886	95	0
8818	15	2886	95	0
8818	7	2886	95	0
6578	2	18025	95	0
6578	23	18025	95	0
6578	2	18025	95	0
12988	2	16997	95	0
6578	2	18025	95	0
6578	23	18025	95	0
18025	18	6578	95	0
18025	9	19003	95	0
17709	18	9252	95	0
17709	18	9252	95	0
9252	17	9252	95	0
2493	9	2493	95	0
2493	9	2493	95	0
2493	9	2493	95	0
937	18	6896	95	0
4080	18	15543	95	0
10203	18	15543	95	0
4080	18	15543	95	0
10203	18	15543	95	0
16126	2	662	95	0
16126	22	16126	95	0
16126	21	662	95	0
5709	18	1137	95	0
5709	17	11896	95	0
12764	15	9363	95	0
9363	7	15663	95	0
9363	7	1966	95	0
9363	7	1966	95	0
1966	19	1966	95	0
10938	15	4406	95	0
651	17	120	95	0
1966	7	651	95	0
10938	15	15721	95	0
18121	18	3870	96	0
18121	18	12194	96	0
1622	18	1622	96	0
18121	18	3870	96	0
18121	18	3870	96	0
15759	18	3870	96	0
15525	18	3870	96	0
3072	18	3870	96	0
3072	18	3870	96	0
14174	18	3870	96	0
17774	18	3870	96	0
3072	18	3870	96	0
7227	18	3870	96	0
3072	18	3870	96	0
3072	18	3870	96	0
12561	9	2445	96	0
12561	9	2445	96	0
12561	15	860	96	0
12561	15	860	96	0
12561	15	860	96	0
12561	15	2445	96	0
12561	15	2445	96	0
12561	15	2445	96	0
12561	15	860	96	0
18377	9	4407	96	0
18377	17	3928	96	0
2066	18	2066	96	0
12434	7	8595	96	0
9625	7	9625	96	0
18377	13	17093	96	0
18377	13	17093	96	0
18377	13	6580	96	0
18377	13	974	96	0
18377	13	10373	96	0
18377	13	10373	96	0
18377	13	6580	96	0
7146	7	15724	96	0
7146	7	15724	96	0
7146	13	8595	96	0
14155	7	8595	96	0
2066	18	14155	96	0
12749	7	992	96	0
18664	9	17353	96	0
18664	9	5443	96	0
9389	13	9389	96	0
12749	5	11554	96	0
11554	5	12749	96	0
16386	18	16386	96	0
11855	18	11855	96	0
574	5	11554	96	0
11855	22	574	96	0
11855	18	11855	96	0
12015	18	12015	96	0
11855	22	574	96	0
16386	22	12141	96	0
18871	19	2323	96	0
574	19	16502	96	0
16151	15	1746	96	0
16151	18	17851	96	0
17851	2	5099	96	0
1746	21	16344	96	0
1746	21	16344	96	0
1746	21	16344	96	0
17851	15	1746	96	0
5289	21	13384	96	0
3360	2	13384	96	0
13384	15	13384	96	0
13384	23	13384	96	0
7399	21	10829	96	0
7399	21	807	96	0
7399	21	1	96	0
7399	22	7475	96	0
7399	22	7475	96	0
7160	9	8140	97	0
12637	2	5990	97	0
12637	2	1214	97	0
2243	18	8193	97	0
12637	15	2243	97	0
10829	5	17851	97	0
17851	5	10829	97	0
10829	5	16171	97	0
7442	5	10829	97	0
12637	2	11839	97	0
12637	2	5990	97	0
12637	2	2128	97	0
12637	2	11894	97	0
12637	2	8910	97	0
12637	2	15805	97	0
12637	2	11894	97	0
12637	2	715	97	0
12637	2	715	97	0
12637	2	8067	97	0
12637	2	12903	97	0
17851	5	10829	97	0
10829	5	17851	97	0
1195	18	10829	97	0
7442	21	17851	97	0
17851	5	10829	97	0
495	18	1195	97	0
10829	5	17851	97	0
7442	17	17851	97	0
7442	17	10829	97	0
17851	21	7442	97	0
10829	21	7442	97	0
17851	7	10829	97	0
10829	7	17851	97	0
1195	23	10829	97	0
16171	21	10829	97	0
10829	5	2238	97	0
17851	5	2238	97	0
495	1	2238	97	0
17851	5	18265	97	0
107	1	18265	97	0
10829	5	18265	97	0
17851	15	2075	97	0
17851	15	2075	97	0
17851	15	2075	97	0
17851	15	7627	97	0
17851	15	6496	97	0
12868	18	7340	97	0
7340	23	193	97	0
13502	19	10925	97	0
13502	19	10925	97	0
15067	15	9914	97	0
15067	17	7377	97	0
9914	7	13133	97	0
16480	22	3725	97	0
15067	15	3725	97	0
15067	15	2482	97	0
15067	22	2482	97	0
15067	22	9914	97	0
16480	15	9914	97	0
9914	18	16480	97	0
13384	2	596	97	0
5289	15	596	97	0
5289	21	13384	97	0
5289	17	596	97	0
5289	18	13384	97	0
13384	15	11744	97	0
13384	15	3079	97	0
5289	22	3079	97	0
5289	22	11744	97	0
13384	18	5289	97	0
5289	18	3079	97	0
5289	18	11744	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
15067	15	2482	97	0
15067	15	5171	97	0
17351	2	16175	97	0
2811	19	1626	97	0
5592	19	12185	97	0
9133	7	12361	97	0
15514	19	8666	97	0
2501	18	156	98	0
156	17	14155	98	0
156	21	2036	98	0
156	21	4822	98	0
156	17	18689	98	0
156	17	651	98	0
2501	18	156	98	0
156	17	3870	98	0
8655	2	10865	98	0
2501	18	8655	98	0
8655	17	14155	98	0
2501	18	8655	98	0
9293	15	12387	98	0
5808	17	8044	98	0
5808	15	5808	98	0
521	18	521	98	0
7693	21	7693	98	0
7693	21	7693	98	0
10044	18	7230	98	0
10044	17	10044	98	0
5808	12	12185	98	0
5808	19	2100	98	0
10044	18	17245	98	0
10044	18	17245	98	0
17245	23	10044	98	0
17245	23	10044	98	0
19060	18	10044	98	0
19060	18	10044	98	0
19060	18	10044	98	0
19060	18	10044	98	0
14728	18	13675	98	0
13675	17	13133	98	0
4756	2	13675	98	0
14728	18	13675	98	0
7667	18	13675	98	0
17254	18	19924	98	0
19924	2	13675	98	0
14728	18	13675	98	0
14728	22	13675	98	0
13675	21	17090	98	0
13675	21	19257	98	0
13675	15	14108	98	0
7667	17	3870	98	0
7667	17	3870	98	0
7667	17	651	98	0
7667	17	19858	98	0
7667	17	14155	98	0
7667	21	444	98	0
15498	9	1214	98	0
1214	2	4566	98	0
15498	9	1214	98	0
8143	7	1214	98	0
12368	7	1214	98	0
17385	18	13767	98	0
2693	18	17385	98	0
17385	18	5975	98	0
13767	1	17385	98	0
2693	22	5975	98	0
10766	9	13902	99	0
3016	21	13902	99	0
10766	5	3016	99	0
13902	21	10766	99	0
13902	5	3016	99	0
10766	15	5341	99	0
10766	15	5341	99	0
4848	2	10766	99	0
5570	18	4848	99	0
17682	2	17973	99	0
17682	15	14840	99	0
17682	7	6101	99	0
15141	22	14840	99	0
15141	22	14840	99	0
17682	22	14840	99	0
9151	22	19855	99	0
470	7	14840	99	0
15141	7	14840	99	0
18024	7	18024	99	0
18024	7	18024	99	0
2757	21	3293	99	0
2757	19	3915	99	0
18694	17	3870	99	0
18694	15	17561	99	0
16344	21	17561	99	0
6040	15	5152	99	0
6040	15	6040	99	0
6040	17	6040	99	0
16344	21	1374	99	0
14620	7	14804	99	0
7025	18	3870	99	0
18238	7	14620	99	0
18238	7	14804	99	0
7025	17	3870	99	0
16344	7	14804	99	0
10766	21	19215	99	0
5355	21	10766	99	0
10766	21	10766	99	0
10766	21	19215	99	0
9919	23	10766	99	0
10766	9	9919	99	0
6040	15	6040	99	0
6040	17	6040	99	0
10766	5	10766	99	0
19549	22	19549	99	0
10920	5	5311	99	0
10920	7	5311	99	0
13045	9	15346	100	0
13045	15	10358	100	0
19900	15	15206	100	0
12368	19	13045	100	0
19900	19	13045	100	0
17851	5	10829	100	0
10829	5	17851	100	0
16151	21	14038	100	0
10829	21	16171	100	0
17851	21	7442	100	0
17851	5	10829	100	0
10829	5	17851	100	0
17851	9	2075	100	0
17851	9	5287	100	0
17851	9	14551	100	0
17851	9	14551	100	0
17851	9	14551	100	0
17851	9	14551	100	0
17851	9	14551	100	0
10829	5	7442	100	0
17851	5	4784	100	0
10829	21	17851	100	0
17851	21	10829	100	0
9936	18	11118	100	0
2232	18	11118	100	0
11482	18	11118	100	0
7442	13	11118	100	0
4993	2	10280	100	0
12270	18	4993	100	0
4993	2	10280	100	0
4993	2	10280	100	0
9428	18	4993	100	0
9428	18	4993	100	0
19016	2	4993	100	0
12270	1	10280	100	0
4993	9	17757	100	0
4993	9	14583	100	0
4993	9	2182	100	0
4993	9	2182	100	0
4993	9	2182	100	0
4993	9	2182	100	0
12270	9	2182	100	0
4993	23	2182	100	0
9538	5	5266	101	0
9538	21	5266	101	0
9538	5	5266	101	0
9538	9	5347	101	0
5347	18	5266	101	0
19311	22	19311	101	0
19311	22	19311	101	0
18326	17	18326	101	0
19612	18	19612	101	0
18326	17	3870	101	0
653	5	15828	101	0
7234	7	15828	101	0
15759	18	7234	101	0
15759	18	7234	101	0
15110	18	7234	101	0
1137	18	7234	101	0
15525	18	7234	101	0
7290	18	7234	101	0
7861	18	7234	101	0
3842	18	7234	101	0
444	18	7234	101	0
7407	18	7234	101	0
1895	18	7234	101	0
3870	18	4304	102	0
11207	18	4304	102	0
346	18	4304	102	0
651	18	4795	102	0
3870	18	4795	102	0
11207	18	6341	102	0
3870	18	8416	102	0
11207	18	4304	102	0
3870	18	4304	102	0
346	18	4304	102	0
1608	18	7875	102	0
3364	17	4304	102	0
9163	9	7405	102	0
9163	9	7499	102	0
9163	9	1420	102	0
3870	15	18292	102	0
651	15	18292	102	0
3870	15	18292	102	0
651	15	18292	102	0
1420	18	19689	102	0
9163	18	19689	102	0
1420	18	19689	102	0
4423	18	19689	102	0
9163	18	19689	102	0
9936	18	17851	102	0
371	18	17851	102	0
12999	18	17851	102	0
17332	18	17851	102	0
2232	18	17851	102	0
17017	18	17851	102	0
17423	18	17851	102	0
7202	18	17851	102	0
11482	18	17851	102	0
17332	18	17851	102	0
5505	18	17851	102	0
371	18	17851	102	0
12812	18	17851	102	0
12812	18	5965	102	0
8606	18	17851	102	0
17851	18	5965	102	0
12243	18	17851	102	0
12243	18	17851	102	0
7340	18	17851	102	0
10829	2	8606	102	0
10829	2	8606	102	0
1	2	8606	102	0
14155	2	8606	102	0
2715	2	8606	102	0
8606	7	14804	102	0
6455	17	8606	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
5533	21	16957	102	0
5533	21	5533	102	0
1315	18	1315	102	0
15948	18	16158	102	0
12431	18	16158	102	0
16158	18	1315	102	0
16158	18	15948	102	0
5223	17	9163	102	0
15753	17	651	102	0
5223	17	3870	102	0
3166	18	3166	102	0
15753	9	10932	102	0
15753	9	10932	102	0
15753	9	10932	102	0
15753	9	10932	102	0
15753	9	10932	102	0
15753	9	10932	102	0
15753	9	10932	102	0
9903	18	4853	102	0
10673	18	4853	102	0
592	17	3870	102	0
15353	17	346	102	0
14805	17	9163	102	0
16331	5	16331	102	0
15353	1	17953	102	0
592	1	17953	102	0
14805	1	17953	102	0
107	1	4023	102	0
17798	17	3870	102	0
13222	18	13222	102	0
12194	17	14111	102	0
10308	7	16344	102	0
7228	19	17001	102	0
5550	19	1619	102	0
2524	19	1635	102	0
1801	5	16820	102	0
12628	5	2364	102	0
4588	5	2364	102	0
18661	5	2364	102	0
2232	5	16331	102	0
7711	5	16331	102	0
3454	5	16331	102	0
12628	5	16331	102	0
4588	5	16331	102	0
18661	5	16331	102	0
2890	18	1361	103	0
2890	7	11482	103	0
19526	1	2890	103	0
2890	18	11482	103	0
14956	7	2890	103	0
16922	1	14956	103	0
16943	2	2890	103	0
9787	18	9787	103	0
5146	18	5146	103	0
3230	18	3230	103	0
3230	18	3230	103	0
9034	17	11482	103	0
9787	17	11482	103	0
5146	17	11482	103	0
9787	17	11482	103	0
10519	18	10519	103	0
6479	18	2232	103	0
2797	1	2797	103	0
10519	18	10519	103	0
10519	18	10519	103	0
2890	7	10519	103	0
10164	22	1420	103	0
10164	22	2393	103	0
10164	22	346	103	0
10164	22	651	103	0
4077	22	4077	103	0
10164	17	2393	103	0
10164	17	14155	103	0
2617	7	13389	103	0
2617	7	13389	103	0
16997	18	7884	103	0
7884	15	8715	103	0
7884	7	4582	103	0
10766	5	16442	103	0
10766	1	16442	103	0
12580	18	16816	103	0
18779	18	16816	103	0
4476	18	16816	103	0
1460	18	16816	103	0
5953	18	16816	103	0
3240	18	16816	103	0
11962	18	16816	103	0
8441	18	16816	103	0
8441	18	16816	103	0
5683	18	16816	103	0
7752	18	16816	103	0
7547	21	7160	103	0
5739	9	7160	103	0
5739	23	2490	103	0
2490	9	2490	103	0
1064	17	4304	103	0
1064	17	11207	103	0
1064	17	3656	103	0
1064	17	3870	103	0
1064	17	2346	103	0
1064	17	346	103	0
1344	18	1344	103	0
1344	2	13748	103	0
1344	15	13748	103	0
1064	15	18799	103	0
17918	9	15855	103	0
17918	9	15855	103	0
17918	21	17918	103	0
9371	21	776	103	0
99	21	17918	103	0
6285	12	14086	103	0
8877	19	8060	103	0
9513	18	6925	103	0
8877	19	1621	103	0
8877	19	9038	103	0
8877	19	15409	103	0
8877	19	1621	103	0
8877	19	1621	103	0
8877	19	3289	103	0
8877	19	15409	103	0
6173	1	18971	103	0
1064	18	1064	104	0
1064	17	4304	104	0
1064	17	11207	104	0
1064	17	3656	104	0
1064	17	346	104	0
1064	17	2346	104	0
1064	17	3870	104	0
1064	17	3870	104	0
1064	17	11207	104	0
1064	17	346	104	0
1064	17	2346	104	0
1064	17	3656	104	0
1064	17	16069	104	0
1064	18	16344	104	0
1064	17	4304	104	0
1064	17	3889	104	0
1064	7	7227	104	0
2554	18	5961	104	0
14493	23	2554	104	0
14493	18	2554	104	0
2554	7	9618	104	0
8050	17	3870	104	0
8050	17	1129	104	0
8050	17	651	104	0
8050	17	1591	104	0
8050	17	1361	104	0
14493	18	2554	104	0
2554	9	15977	104	0
2554	15	10564	104	0
2554	15	4173	104	0
